Date,ATM_ID,ATM_Name,Location_Type,Capacity,Cash_Withdrawn,Transaction_Count,Avg_Ticket_Size,Day_Of_Week,Is_Weekend,Is_Salary_Day,Holiday_Flag,Holiday_Name
2020-09-30,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,551100.0,212,2599.53,Wed,0,0,0,None
2020-09-30,ATM_05,ATM_05_University,University Campus,1500000,172700.0,57,3029.82,Wed,0,0,0,None
2020-10-01,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,611100.0,215,2842.33,Thu,0,1,0,None
2020-10-01,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,460000.0,143,3216.78,Thu,0,1,0,None
2020-10-01,ATM_03,ATM_03_Residential,Residential Suburb,2000000,309000.0,96,3218.75,Thu,0,1,0,None
2020-10-01,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,811700.0,322,2520.81,Thu,0,1,0,None
2020-10-01,ATM_05,ATM_05_University,University Campus,1500000,251000.0,100,2510.0,Thu,0,1,0,None
2020-10-02,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,311200.0,117,2659.83,Fri,0,1,1,Mahatma Gandhi Jayanti
2020-10-02,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,1220500.0,355,3438.03,Fri,0,1,1,Mahatma Gandhi Jayanti
2020-10-02,ATM_03,ATM_03_Residential,Residential Suburb,2000000,312800.0,142,2202.82,Fri,0,1,1,Mahatma Gandhi Jayanti
2020-10-02,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,943800.0,300,3146.0,Fri,0,1,1,Mahatma Gandhi Jayanti
2020-10-02,ATM_05,ATM_05_University,University Campus,1500000,64200.0,27,2377.78,Fri,0,1,1,Mahatma Gandhi Jayanti
2020-10-03,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,263100.0,92,2859.78,Sat,1,1,0,None
2020-10-03,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,765400.0,336,2277.98,Sat,1,1,0,None
2020-10-03,ATM_03,ATM_03_Residential,Residential Suburb,2000000,370700.0,159,2331.45,Sat,1,1,0,None
2020-10-03,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,713200.0,209,3412.44,Sat,1,1,0,None
2020-10-03,ATM_05,ATM_05_University,University Campus,1500000,159100.0,51,3119.61,Sat,1,1,0,None
2020-10-04,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,204600.0,76,2692.11,Sun,1,1,0,None
2020-10-04,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,759500.0,326,2329.75,Sun,1,1,0,None
2020-10-04,ATM_03,ATM_03_Residential,Residential Suburb,2000000,331300.0,139,2383.45,Sun,1,1,0,None
2020-10-04,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,749500.0,255,2939.22,Sun,1,1,0,None
2020-10-04,ATM_05,ATM_05_University,University Campus,1500000,101200.0,36,2811.11,Sun,1,1,0,None
2020-10-05,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,755000.0,297,2542.09,Mon,0,1,0,None
2020-10-05,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,347200.0,133,2610.53,Mon,0,1,0,None
2020-10-05,ATM_03,ATM_03_Residential,Residential Suburb,2000000,326900.0,103,3173.79,Mon,0,1,0,None
2020-10-05,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,563800.0,215,2622.33,Mon,0,1,0,None
2020-10-05,ATM_05,ATM_05_University,University Campus,1500000,239300.0,97,2467.01,Mon,0,1,0,None
2020-10-06,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,402600.0,125,3220.8,Tue,0,0,0,None
2020-10-06,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,298100.0,123,2423.58,Tue,0,0,0,None
2020-10-06,ATM_03,ATM_03_Residential,Residential Suburb,2000000,209200.0,74,2827.03,Tue,0,0,0,None
2020-10-06,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,474600.0,137,3464.23,Tue,0,0,0,None
2020-10-06,ATM_05,ATM_05_University,University Campus,1500000,174500.0,70,2492.86,Tue,0,0,0,None
2020-10-07,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,364400.0,154,2366.23,Wed,0,0,0,None
2020-10-07,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,358000.0,148,2418.92,Wed,0,0,0,None
2020-10-07,ATM_03,ATM_03_Residential,Residential Suburb,2000000,203600.0,65,3132.31,Wed,0,0,0,None
2020-10-07,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,421300.0,187,2252.94,Wed,0,0,0,None
2020-10-07,ATM_05,ATM_05_University,University Campus,1500000,163400.0,70,2334.29,Wed,0,0,0,None
2020-10-08,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,366700.0,145,2528.97,Thu,0,0,0,None
2020-10-08,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,345300.0,112,3083.04,Thu,0,0,0,None
2020-10-08,ATM_03,ATM_03_Residential,Residential Suburb,2000000,232300.0,91,2552.75,Thu,0,0,0,None
2020-10-08,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,586200.0,215,2726.51,Thu,0,0,0,None
2020-10-08,ATM_05,ATM_05_University,University Campus,1500000,164300.0,58,2832.76,Thu,0,0,0,None
2020-10-09,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,443700.0,158,2808.23,Fri,0,0,0,None
2020-10-09,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,471700.0,145,3253.1,Fri,0,0,0,None
2020-10-09,ATM_03,ATM_03_Residential,Residential Suburb,2000000,237000.0,72,3291.67,Fri,0,0,0,None
2020-10-09,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,659900.0,189,3491.53,Fri,0,0,0,None
2020-10-09,ATM_05,ATM_05_University,University Campus,1500000,200000.0,74,2702.7,Fri,0,0,0,None
2020-10-10,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,177300.0,58,3056.9,Sat,1,0,0,None
2020-10-10,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,595300.0,234,2544.02,Sat,1,0,0,None
2020-10-10,ATM_03,ATM_03_Residential,Residential Suburb,2000000,235600.0,72,3272.22,Sat,1,0,0,None
2020-10-10,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,650700.0,192,3389.06,Sat,1,0,0,None
2020-10-10,ATM_05,ATM_05_University,University Campus,1500000,105200.0,37,2843.24,Sat,1,0,0,None
2020-10-11,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,139300.0,42,3316.67,Sun,1,0,0,None
2020-10-11,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,704500.0,267,2638.58,Sun,1,0,0,None
2020-10-11,ATM_03,ATM_03_Residential,Residential Suburb,2000000,262800.0,108,2433.33,Sun,1,0,0,None
2020-10-11,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,662700.0,224,2958.48,Sun,1,0,0,None
2020-10-11,ATM_05,ATM_05_University,University Campus,1500000,77800.0,34,2288.24,Sun,1,0,0,None
2020-10-12,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,379300.0,122,3109.02,Mon,0,0,0,None
2020-10-12,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,304200.0,124,2453.23,Mon,0,0,0,None
2020-10-12,ATM_03,ATM_03_Residential,Residential Suburb,2000000,244500.0,95,2573.68,Mon,0,0,0,None
2020-10-12,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,611000.0,203,3009.85,Mon,0,0,0,None
2020-10-12,ATM_05,ATM_05_University,University Campus,1500000,169400.0,67,2528.36,Mon,0,0,0,None
2020-10-13,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,382100.0,131,2916.79,Tue,0,0,0,None
2020-10-13,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,345500.0,151,2288.08,Tue,0,0,0,None
2020-10-13,ATM_03,ATM_03_Residential,Residential Suburb,2000000,212100.0,86,2466.28,Tue,0,0,0,None
2020-10-13,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,577500.0,172,3357.56,Tue,0,0,0,None
2020-10-13,ATM_05,ATM_05_University,University Campus,1500000,144000.0,44,3272.73,Tue,0,0,0,None
2020-10-14,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,366700.0,113,3245.13,Wed,0,0,0,None
2020-10-14,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,392400.0,147,2669.39,Wed,0,0,0,None
2020-10-14,ATM_03,ATM_03_Residential,Residential Suburb,2000000,211900.0,72,2943.06,Wed,0,0,0,None
2020-10-14,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,391700.0,137,2859.12,Wed,0,0,0,None
2020-10-14,ATM_05,ATM_05_University,University Campus,1500000,160300.0,59,2716.95,Wed,0,0,0,None
2020-10-15,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,403100.0,162,2488.27,Thu,0,0,0,None
2020-10-15,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,403200.0,119,3388.24,Thu,0,0,0,None
2020-10-15,ATM_03,ATM_03_Residential,Residential Suburb,2000000,221000.0,63,3507.94,Thu,0,0,0,None
2020-10-15,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,546800.0,189,2893.12,Thu,0,0,0,None
2020-10-15,ATM_05,ATM_05_University,University Campus,1500000,171000.0,49,3489.8,Thu,0,0,0,None
2020-10-16,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,304700.0,130,2343.85,Fri,0,0,0,None
2020-10-16,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,489100.0,149,3282.55,Fri,0,0,0,None
2020-10-16,ATM_03,ATM_03_Residential,Residential Suburb,2000000,226700.0,66,3434.85,Fri,0,0,0,None
2020-10-16,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,898200.0,361,2488.09,Fri,0,0,0,None
2020-10-16,ATM_05,ATM_05_University,University Campus,1500000,198500.0,60,3308.33,Fri,0,0,0,None
2020-10-17,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,163700.0,49,3340.82,Sat,1,0,0,None
2020-10-17,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,591100.0,179,3302.23,Sat,1,0,0,None
2020-10-17,ATM_03,ATM_03_Residential,Residential Suburb,2000000,260900.0,80,3261.25,Sat,1,0,0,None
2020-10-17,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,714700.0,230,3107.39,Sat,1,0,0,None
2020-10-17,ATM_05,ATM_05_University,University Campus,1500000,106900.0,34,3144.12,Sat,1,0,0,None
2020-10-18,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,123400.0,35,3525.71,Sun,1,0,0,None
2020-10-18,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,537700.0,219,2455.25,Sun,1,0,0,None
2020-10-18,ATM_03,ATM_03_Residential,Residential Suburb,2000000,240000.0,68,3529.41,Sun,1,0,0,None
2020-10-18,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,707300.0,271,2609.96,Sun,1,0,0,None
2020-10-18,ATM_05,ATM_05_University,University Campus,1500000,69600.0,24,2900.0,Sun,1,0,0,None
2020-10-19,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,429700.0,172,2498.26,Mon,0,0,0,None
2020-10-19,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,306800.0,106,2894.34,Mon,0,0,0,None
2020-10-19,ATM_03,ATM_03_Residential,Residential Suburb,2000000,267900.0,108,2480.56,Mon,0,0,0,None
2020-10-19,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,598700.0,252,2375.79,Mon,0,0,0,None
2020-10-19,ATM_05,ATM_05_University,University Campus,1500000,165300.0,50,3306.0,Mon,0,0,0,None
2020-10-20,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,323200.0,123,2627.64,Tue,0,0,0,None
2020-10-20,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,356500.0,105,3395.24,Tue,0,0,0,None
2020-10-20,ATM_03,ATM_03_Residential,Residential Suburb,2000000,216100.0,67,3225.37,Tue,0,0,0,None
2020-10-20,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,617600.0,179,3450.28,Tue,0,0,0,None
2020-10-20,ATM_05,ATM_05_University,University Campus,1500000,140800.0,52,2707.69,Tue,0,0,0,None
2020-10-21,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,402300.0,172,2338.95,Wed,0,0,0,None
2020-10-21,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,322800.0,124,2603.23,Wed,0,0,0,None
2020-10-21,ATM_03,ATM_03_Residential,Residential Suburb,2000000,218800.0,63,3473.02,Wed,0,0,0,None
2020-10-21,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,561400.0,173,3245.09,Wed,0,0,0,None
2020-10-21,ATM_05,ATM_05_University,University Campus,1500000,177500.0,73,2431.51,Wed,0,0,0,None
2020-10-22,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,381000.0,110,3463.64,Thu,0,0,0,None
2020-10-22,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,344400.0,106,3249.06,Thu,0,0,0,None
2020-10-22,ATM_03,ATM_03_Residential,Residential Suburb,2000000,192100.0,77,2494.81,Thu,0,0,0,None
2020-10-22,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,535200.0,205,2610.73,Thu,0,0,0,None
2020-10-22,ATM_05,ATM_05_University,University Campus,1500000,160200.0,51,3141.18,Thu,0,0,0,None
2020-10-23,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,485900.0,141,3446.1,Fri,0,0,0,None
2020-10-23,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,571800.0,166,3444.58,Fri,0,0,0,None
2020-10-23,ATM_03,ATM_03_Residential,Residential Suburb,2000000,201100.0,58,3467.24,Fri,0,0,0,None
2020-10-23,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,811700.0,362,2242.27,Fri,0,0,0,None
2020-10-23,ATM_05,ATM_05_University,University Campus,1500000,150900.0,43,3509.3,Fri,0,0,0,None
2020-10-24,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,143200.0,57,2512.28,Sat,1,0,0,None
2020-10-24,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,510500.0,214,2385.51,Sat,1,0,0,None
2020-10-24,ATM_03,ATM_03_Residential,Residential Suburb,2000000,238100.0,75,3174.67,Sat,1,0,0,None
2020-10-24,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,642200.0,265,2423.4,Sat,1,0,0,None
2020-10-24,ATM_05,ATM_05_University,University Campus,1500000,131900.0,39,3382.05,Sat,1,0,0,None
2020-10-25,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,55300.0,18,3072.22,Sun,1,0,1,Dussehra
2020-10-25,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,1191700.0,355,3356.9,Sun,1,0,1,Dussehra
2020-10-25,ATM_03,ATM_03_Residential,Residential Suburb,2000000,260500.0,103,2529.13,Sun,1,0,1,Dussehra
2020-10-25,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,960700.0,419,2292.84,Sun,1,0,1,Dussehra
2020-10-25,ATM_05,ATM_05_University,University Campus,1500000,22500.0,10,2250.0,Sun,1,0,1,Dussehra
2020-10-26,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,426100.0,157,2714.01,Mon,0,0,0,None
2020-10-26,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,287300.0,85,3380.0,Mon,0,0,0,None
2020-10-26,ATM_03,ATM_03_Residential,Residential Suburb,2000000,199500.0,70,2850.0,Mon,0,0,0,None
2020-10-26,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,533800.0,228,2341.23,Mon,0,0,0,None
2020-10-26,ATM_05,ATM_05_University,University Campus,1500000,186300.0,65,2866.15,Mon,0,0,0,None
2020-10-27,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,422600.0,136,3107.35,Tue,0,0,0,None
2020-10-27,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,281100.0,116,2423.28,Tue,0,0,0,None
2020-10-27,ATM_03,ATM_03_Residential,Residential Suburb,2000000,236400.0,91,2597.8,Tue,0,0,0,None
2020-10-27,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,601400.0,230,2614.78,Tue,0,0,0,None
2020-10-27,ATM_05,ATM_05_University,University Campus,1500000,170900.0,70,2441.43,Tue,0,0,0,None
2020-10-28,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,371400.0,138,2691.3,Wed,0,0,0,None
2020-10-28,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,330700.0,98,3374.49,Wed,0,0,0,None
2020-10-28,ATM_03,ATM_03_Residential,Residential Suburb,2000000,198200.0,85,2331.76,Wed,0,0,0,None
2020-10-28,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,460700.0,162,2843.83,Wed,0,0,0,None
2020-10-28,ATM_05,ATM_05_University,University Campus,1500000,147000.0,65,2261.54,Wed,0,0,0,None
2020-10-29,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,410600.0,122,3365.57,Thu,0,0,0,None
2020-10-29,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,367100.0,152,2415.13,Thu,0,0,0,None
2020-10-29,ATM_03,ATM_03_Residential,Residential Suburb,2000000,228300.0,93,2454.84,Thu,0,0,0,None
2020-10-29,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,600100.0,193,3109.33,Thu,0,0,0,None
2020-10-29,ATM_05,ATM_05_University,University Campus,1500000,161200.0,63,2558.73,Thu,0,0,0,None
2020-10-30,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,389700.0,151,2580.79,Fri,0,0,0,None
2020-10-30,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,514600.0,174,2957.47,Fri,0,0,0,None
2020-10-30,ATM_03,ATM_03_Residential,Residential Suburb,2000000,241500.0,73,3308.22,Fri,0,0,0,None
2020-10-30,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,696700.0,252,2764.68,Fri,0,0,0,None
2020-10-30,ATM_05,ATM_05_University,University Campus,1500000,193200.0,74,2610.81,Fri,0,0,0,None
2020-10-31,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,151700.0,61,2486.89,Sat,1,0,0,None
2020-10-31,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,576600.0,258,2234.88,Sat,1,0,0,None
2020-10-31,ATM_03,ATM_03_Residential,Residential Suburb,2000000,258800.0,112,2310.71,Sat,1,0,0,None
2020-10-31,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,682300.0,206,3312.14,Sat,1,0,0,None
2020-10-31,ATM_05,ATM_05_University,University Campus,1500000,101900.0,35,2911.43,Sat,1,0,0,None
2020-11-01,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,239900.0,78,3075.64,Sun,1,1,0,None
2020-11-01,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,827900.0,339,2442.18,Sun,1,1,0,None
2020-11-01,ATM_03,ATM_03_Residential,Residential Suburb,2000000,355600.0,106,3354.72,Sun,1,1,0,None
2020-11-01,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,687500.0,270,2546.3,Sun,1,1,0,None
2020-11-01,ATM_05,ATM_05_University,University Campus,1500000,115100.0,41,2807.32,Sun,1,1,0,None
2020-11-02,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,740300.0,324,2284.88,Mon,0,1,0,None
2020-11-02,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,390900.0,123,3178.05,Mon,0,1,0,None
2020-11-02,ATM_03,ATM_03_Residential,Residential Suburb,2000000,322200.0,121,2662.81,Mon,0,1,0,None
2020-11-02,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,672600.0,231,2911.69,Mon,0,1,0,None
2020-11-02,ATM_05,ATM_05_University,University Campus,1500000,276200.0,94,2938.3,Mon,0,1,0,None
2020-11-03,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,688000.0,208,3307.69,Tue,0,1,0,None
2020-11-03,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,403600.0,139,2903.6,Tue,0,1,0,None
2020-11-03,ATM_03,ATM_03_Residential,Residential Suburb,2000000,278500.0,83,3355.42,Tue,0,1,0,None
2020-11-03,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,483200.0,171,2825.73,Tue,0,1,0,None
2020-11-03,ATM_05,ATM_05_University,University Campus,1500000,243300.0,105,2317.14,Tue,0,1,0,None
2020-11-04,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,739500.0,259,2855.21,Wed,0,1,0,None
2020-11-04,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,373700.0,110,3397.27,Wed,0,1,0,None
2020-11-04,ATM_03,ATM_03_Residential,Residential Suburb,2000000,303700.0,101,3006.93,Wed,0,1,0,None
2020-11-04,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,519600.0,220,2361.82,Wed,0,1,0,None
2020-11-04,ATM_05,ATM_05_University,University Campus,1500000,226300.0,65,3481.54,Wed,0,1,0,None
2020-11-05,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,667500.0,192,3476.56,Thu,0,1,0,None
2020-11-05,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,468100.0,170,2753.53,Thu,0,1,0,None
2020-11-05,ATM_03,ATM_03_Residential,Residential Suburb,2000000,295900.0,84,3522.62,Thu,0,1,0,None
2020-11-05,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,417600.0,138,3026.09,Thu,0,1,0,None
2020-11-05,ATM_05,ATM_05_University,University Campus,1500000,265400.0,80,3317.5,Thu,0,1,0,None
2020-11-06,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,452100.0,133,3399.25,Fri,0,0,0,None
2020-11-06,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,639300.0,279,2291.4,Fri,0,0,0,None
2020-11-06,ATM_03,ATM_03_Residential,Residential Suburb,2000000,230800.0,87,2652.87,Fri,0,0,0,None
2020-11-06,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,720400.0,281,2563.7,Fri,0,0,0,None
2020-11-06,ATM_05,ATM_05_University,University Campus,1500000,151800.0,47,3229.79,Fri,0,0,0,None
2020-11-07,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,171200.0,56,3057.14,Sat,1,0,0,None
2020-11-07,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,596800.0,217,2750.23,Sat,1,0,0,None
2020-11-07,ATM_03,ATM_03_Residential,Residential Suburb,2000000,255900.0,106,2414.15,Sat,1,0,0,None
2020-11-07,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,530300.0,154,3443.51,Sat,1,0,0,None
2020-11-07,ATM_05,ATM_05_University,University Campus,1500000,99000.0,29,3413.79,Sat,1,0,0,None
2020-11-08,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,123400.0,47,2625.53,Sun,1,0,0,None
2020-11-08,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,614300.0,212,2897.64,Sun,1,0,0,None
2020-11-08,ATM_03,ATM_03_Residential,Residential Suburb,2000000,244900.0,90,2721.11,Sun,1,0,0,None
2020-11-08,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,724900.0,256,2831.64,Sun,1,0,0,None
2020-11-08,ATM_05,ATM_05_University,University Campus,1500000,75400.0,29,2600.0,Sun,1,0,0,None
2020-11-09,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,414000.0,173,2393.06,Mon,0,0,0,None
2020-11-09,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,266600.0,118,2259.32,Mon,0,0,0,None
2020-11-09,ATM_03,ATM_03_Residential,Residential Suburb,2000000,228000.0,67,3402.99,Mon,0,0,0,None
2020-11-09,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,586500.0,185,3170.27,Mon,0,0,0,None
2020-11-09,ATM_05,ATM_05_University,University Campus,1500000,187000.0,55,3400.0,Mon,0,0,0,None
2020-11-10,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,406900.0,124,3281.45,Tue,0,0,0,None
2020-11-10,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,319000.0,122,2614.75,Tue,0,0,0,None
2020-11-10,ATM_03,ATM_03_Residential,Residential Suburb,2000000,216200.0,69,3133.33,Tue,0,0,0,None
2020-11-10,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,633900.0,272,2330.51,Tue,0,0,0,None
2020-11-10,ATM_05,ATM_05_University,University Campus,1500000,174700.0,50,3494.0,Tue,0,0,0,None
2020-11-11,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,371500.0,133,2793.23,Wed,0,0,0,None
2020-11-11,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,355700.0,129,2757.36,Wed,0,0,0,None
2020-11-11,ATM_03,ATM_03_Residential,Residential Suburb,2000000,209900.0,69,3042.03,Wed,0,0,0,None
2020-11-11,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,563600.0,172,3276.74,Wed,0,0,0,None
2020-11-11,ATM_05,ATM_05_University,University Campus,1500000,170800.0,53,3222.64,Wed,0,0,0,None
2020-11-12,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,405800.0,124,3272.58,Thu,0,0,0,None
2020-11-12,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,306700.0,106,2893.4,Thu,0,0,0,None
2020-11-12,ATM_03,ATM_03_Residential,Residential Suburb,2000000,232500.0,81,2870.37,Thu,0,0,0,None
2020-11-12,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,636700.0,267,2384.64,Thu,0,0,0,None
2020-11-12,ATM_05,ATM_05_University,University Campus,1500000,187900.0,83,2263.86,Thu,0,0,0,None
2020-11-13,ATM_01,ATM_01_TechPark,Commercial / Tech Park,2500000,396500.0,161,2462.73,Fri,0,0,0,None
2020-11-13,ATM_02,ATM_02_ShoppingMall,Shopping Mall & Entertainment,3000000,575000.0,227,2533.04,Fri,0,0,0,None
2020-11-13,ATM_03,ATM_03_Residential,Residential Suburb,2000000,218400.0,78,2800.0,Fri,0,0,0,None
2020-11-13,ATM_04,ATM_04_TransitHub,Airport / Transit Terminal,3500000,778700.0,304,2561.51,Fri,0,0,0,None
2020-11-13,ATM_05,ATM_05_University,University Campus,1500000,171900.0,52,3305.77,Fri,0,0,0,None
